name_team,id,ova,att,mid,def,transfer_budget,speed,dribbling,passing,positioning,crossing,shooting,aggression,pressure,team_width,defender_line,dp,ip,players,saa,taa,date,fifa,year_week
newcastle_united,13,76,75,75,75,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,25,23.82,2015-11-19,FIFA16,2015-W47
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,25.55,23.97,2015-11-19,FIFA16,2015-W47
sunderland,106,76,77,71,73,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,26.27,25.24,2015-11-19,FIFA16,2015-W47
west_bromwich_albion,109,76,77,75,72,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,33,27.36,25.03,2015-11-19,FIFA16,2015-W47
aston_villa,2,75,74,75,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,26.27,24.27,2015-11-19,FIFA16,2015-W47
watford,1795,75,76,73,74,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,27.18,25.64,2015-11-19,FIFA16,2015-W47
crystal_palace,1799,75,72,76,75,23.5,balanced,normal,risky,organised,lots,normal,press,medium,normal,cover,12,13,33,27.18,25.27,2015-11-19,FIFA16,2015-W47
norwich_city,1792,74,77,73,72,22,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,12,33,26.73,24.76,2015-11-19,FIFA16,2015-W47
leicester_city,95,74,76,74,74,27,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,12,12,33,26.73,25.24,2015-11-19,FIFA16,2015-W47
bournemouth,1943,73,73,70,73,16,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,8,8,33,27.27,25.91,2015-11-19,FIFA16,2015-W47
chelsea,5,83,84,83,82,85,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,27.82,23.82,2015-11-12,FIFA16,2015-W46
manchester_city,10,83,78,82,81,100,balanced,normal,normal,free_form,normal,little,press,medium,normal,cover,19,19,33,26.91,25.15,2015-11-12,FIFA16,2015-W46
arsenal,1,82,81,80,80,70,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,19,18,33,27.09,24.15,2015-11-12,FIFA16,2015-W46
manchester_united,11,81,78,80,79,80,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25.09,23.52,2015-11-12,FIFA16,2015-W46
liverpool,9,80,81,77,79,55,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,18,18,33,25.09,23.09,2015-11-12,FIFA16,2015-W46
tottenham_hotspur,18,79,79,76,78,45,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24,22.55,2015-11-12,FIFA16,2015-W46
everton,7,78,80,77,77,25,balanced,normal,normal,organised,little,normal,press,medium,normal,cover,15,16,33,25.36,25.3,2015-11-12,FIFA16,2015-W46
stoke_city,1806,77,75,76,76,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,26.82,26,2015-11-12,FIFA16,2015-W46
southampton,17,77,77,77,76,32,balanced,little,normal,organised,normal,little,press,medium,normal,cover,13,14,33,26.27,24,2015-11-12,FIFA16,2015-W46
swansea_city,1960,77,78,75,76,25,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,12,14,33,26.45,25.06,2015-11-12,FIFA16,2015-W46
newcastle_united,13,76,75,75,75,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,25,23.76,2015-11-12,FIFA16,2015-W46
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,25.55,23.97,2015-11-12,FIFA16,2015-W46
sunderland,106,76,77,71,73,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,26.27,25.3,2015-11-12,FIFA16,2015-W46
west_bromwich_albion,109,76,76,76,71,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,33,28.09,25.03,2015-11-12,FIFA16,2015-W46
aston_villa,2,75,74,75,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,25.45,24.18,2015-11-12,FIFA16,2015-W46
watford,1795,75,76,73,74,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,27.18,26.06,2015-11-12,FIFA16,2015-W46
crystal_palace,1799,75,72,76,75,23.5,balanced,normal,risky,organised,lots,normal,press,medium,normal,cover,12,13,33,27.18,25.27,2015-11-12,FIFA16,2015-W46
norwich_city,1792,74,77,73,72,22,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,12,33,26.73,24.76,2015-11-12,FIFA16,2015-W46
leicester_city,95,74,76,74,74,27,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,12,12,33,26.73,24.97,2015-11-12,FIFA16,2015-W46
bournemouth,1943,73,73,70,73,16,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,8,8,33,27.27,25.91,2015-11-12,FIFA16,2015-W46
chelsea,5,83,83,83,80,85,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,26.45,23.82,2015-11-06,FIFA16,2015-W45
manchester_city,10,83,84,83,81,100,balanced,normal,normal,free_form,normal,little,press,medium,normal,cover,19,19,33,27.82,25.15,2015-11-06,FIFA16,2015-W45
arsenal,1,82,81,80,79,70,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,19,18,33,27.09,24.27,2015-11-06,FIFA16,2015-W45
manchester_united,11,81,83,78,78,80,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,24.91,23.55,2015-11-06,FIFA16,2015-W45
liverpool,9,80,81,77,79,55,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,18,18,33,25.45,23.12,2015-11-06,FIFA16,2015-W45
tottenham_hotspur,18,79,79,76,78,45,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,23.91,22.52,2015-11-06,FIFA16,2015-W45
everton,7,78,80,77,77,25,balanced,normal,normal,organised,little,normal,press,medium,normal,cover,15,16,33,25.36,25.21,2015-11-06,FIFA16,2015-W45
stoke_city,1806,77,75,76,76,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,26.82,26,2015-11-06,FIFA16,2015-W45
southampton,17,77,77,76,78,32,balanced,little,normal,organised,normal,little,press,medium,normal,cover,13,14,33,26,24,2015-11-06,FIFA16,2015-W45
swansea_city,1960,77,77,75,76,25,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,12,14,33,26.45,25.3,2015-11-06,FIFA16,2015-W45
newcastle_united,13,76,75,75,75,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,25,23.76,2015-11-06,FIFA16,2015-W45
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,25.55,23.97,2015-11-06,FIFA16,2015-W45
sunderland,106,76,76,76,73,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,27.55,25.27,2015-11-06,FIFA16,2015-W45
west_bromwich_albion,109,76,77,75,72,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,33,28.18,25.03,2015-11-06,FIFA16,2015-W45
aston_villa,2,75,74,74,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,27,24.18,2015-11-06,FIFA16,2015-W45
watford,1795,75,76,72,74,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,27.18,26.12,2015-11-06,FIFA16,2015-W45
crystal_palace,1799,75,71,75,75,23.5,balanced,normal,risky,organised,lots,normal,press,medium,normal,cover,12,13,33,26.91,25.33,2015-11-06,FIFA16,2015-W45
norwich_city,1792,74,77,74,73,22,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,12,33,27.91,24.76,2015-11-06,FIFA16,2015-W45
leicester_city,95,74,75,74,73,27,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,12,12,33,26.64,24.97,2015-11-06,FIFA16,2015-W45
bournemouth,1943,73,75,71,72,16,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,8,8,33,28.27,25.91,2015-11-06,FIFA16,2015-W45
chelsea,5,83,82,84,80,85,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,26.91,23.82,2015-10-30,FIFA16,2015-W44
manchester_city,10,83,84,83,81,100,balanced,normal,normal,free_form,normal,little,press,medium,normal,cover,19,19,33,27.82,25.15,2015-10-30,FIFA16,2015-W44
arsenal,1,82,81,80,79,70,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,19,18,33,26.55,24.24,2015-10-30,FIFA16,2015-W44
manchester_united,11,81,78,82,79,80,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25.73,23.61,2015-10-30,FIFA16,2015-W44
liverpool,9,80,81,77,79,55,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,18,18,33,25.45,23.12,2015-10-30,FIFA16,2015-W44
tottenham_hotspur,18,79,79,76,78,45,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.09,22.52,2015-10-30,FIFA16,2015-W44
everton,7,78,80,78,74,25,balanced,normal,normal,organised,little,normal,press,medium,normal,cover,15,16,33,24.64,25.21,2015-10-30,FIFA16,2015-W44
southampton,17,77,76,77,78,32,balanced,little,normal,organised,normal,little,press,medium,normal,cover,13,14,33,26.36,24,2015-10-30,FIFA16,2015-W44
swansea_city,1960,77,77,75,76,25,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,12,14,33,26.45,25.3,2015-10-30,FIFA16,2015-W44
newcastle_united,13,76,75,75,75,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,25,23.76,2015-10-30,FIFA16,2015-W44
stoke_city,1806,76,76,76,76,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,26.27,26,2015-10-30,FIFA16,2015-W44
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,25.45,23.97,2015-10-30,FIFA16,2015-W44
sunderland,106,76,76,75,73,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,27.45,25.27,2015-10-30,FIFA16,2015-W44
west_bromwich_albion,109,76,77,75,72,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,33,28.18,25.03,2015-10-30,FIFA16,2015-W44
aston_villa,2,75,74,74,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,26,24.15,2015-10-30,FIFA16,2015-W44
watford,1795,75,76,72,74,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,27.18,26.06,2015-10-30,FIFA16,2015-W44
crystal_palace,1799,75,71,76,74,23.5,balanced,normal,risky,organised,lots,normal,press,medium,normal,cover,12,13,33,27.18,25.24,2015-10-30,FIFA16,2015-W44
norwich_city,1792,74,77,74,72,22,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,12,33,27.27,24.7,2015-10-30,FIFA16,2015-W44
leicester_city,95,74,75,74,74,27,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,12,12,33,26.73,24.97,2015-10-30,FIFA16,2015-W44
bournemouth,1943,73,75,72,72,16,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,8,8,33,28.73,25.91,2015-10-30,FIFA16,2015-W44
chelsea,5,83,83,82,81,85,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25.64,23.85,2015-10-23,FIFA16,2015-W43
manchester_city,10,83,84,83,81,100,balanced,normal,normal,free_form,normal,little,press,medium,normal,cover,19,19,33,27.91,25.21,2015-10-23,FIFA16,2015-W43
arsenal,1,82,79,80,80,70,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,19,18,33,26.73,24.3,2015-10-23,FIFA16,2015-W43
manchester_united,11,81,83,80,79,80,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25.45,23.61,2015-10-23,FIFA16,2015-W43
liverpool,9,80,80,77,79,55,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,18,18,33,25.09,23.06,2015-10-23,FIFA16,2015-W43
tottenham_hotspur,18,79,79,75,79,45,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,23.55,22.52,2015-10-23,FIFA16,2015-W43
everton,7,78,78,78,77,25,balanced,normal,normal,organised,little,normal,press,medium,normal,cover,15,16,33,26.45,25.15,2015-10-23,FIFA16,2015-W43
southampton,17,77,77,76,78,32,balanced,little,normal,organised,normal,little,press,medium,normal,cover,13,14,33,26.55,24.12,2015-10-23,FIFA16,2015-W43
swansea_city,1960,77,77,76,77,25,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,12,14,33,27,25.18,2015-10-23,FIFA16,2015-W43
newcastle_united,13,76,75,77,75,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,24.91,24.15,2015-10-23,FIFA16,2015-W43
stoke_city,1806,76,76,76,76,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,26.45,26.06,2015-10-23,FIFA16,2015-W43
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,26.27,23.97,2015-10-23,FIFA16,2015-W43
sunderland,106,76,78,74,74,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,27.64,25.3,2015-10-23,FIFA16,2015-W43
west_bromwich_albion,109,76,77,75,72,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,32,28.18,25.28,2015-10-23,FIFA16,2015-W43
aston_villa,2,75,74,74,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,26.55,24.27,2015-10-23,FIFA16,2015-W43
watford,1795,75,75,72,74,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,27.09,26.03,2015-10-23,FIFA16,2015-W43
crystal_palace,1799,75,71,76,75,23.5,balanced,normal,risky,organised,lots,normal,press,medium,normal,cover,12,13,33,27.27,25.27,2015-10-23,FIFA16,2015-W43
norwich_city,1792,74,77,74,72,22,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,12,33,27.45,24.97,2015-10-23,FIFA16,2015-W43
leicester_city,95,74,75,74,74,27,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,12,12,33,27.18,24.97,2015-10-23,FIFA16,2015-W43
bournemouth,1943,73,75,69,73,16,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,8,8,33,27.73,25.91,2015-10-23,FIFA16,2015-W43
chelsea,5,83,83,83,80,85,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25,23.85,2015-10-19,FIFA16,2015-W43
manchester_city,10,83,84,83,81,100,balanced,normal,normal,free_form,normal,little,press,medium,normal,cover,19,19,33,27.91,25.15,2015-10-19,FIFA16,2015-W43
arsenal,1,82,79,80,79,70,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,19,18,33,26.55,24.3,2015-10-19,FIFA16,2015-W43
manchester_united,11,81,76,82,76,80,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25.64,23.61,2015-10-19,FIFA16,2015-W43
liverpool,9,80,82,78,79,55,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,18,18,33,24.73,23.06,2015-10-19,FIFA16,2015-W43
tottenham_hotspur,18,79,78,76,78,45,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.27,22.45,2015-10-19,FIFA16,2015-W43
everton,7,78,80,77,77,25,balanced,normal,normal,organised,little,normal,press,medium,normal,cover,15,16,33,27,25.15,2015-10-19,FIFA16,2015-W43
southampton,17,77,77,76,78,32,balanced,little,normal,organised,normal,little,press,medium,normal,cover,13,14,33,26.27,24.12,2015-10-19,FIFA16,2015-W43
swansea_city,1960,77,77,75,76,25,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,12,14,33,26.45,25.42,2015-10-19,FIFA16,2015-W43
newcastle_united,13,76,77,76,76,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,24.55,24.12,2015-10-19,FIFA16,2015-W43
stoke_city,1806,76,75,76,76,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,27,26.09,2015-10-19,FIFA16,2015-W43
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,25.45,24,2015-10-19,FIFA16,2015-W43
sunderland,106,76,77,76,74,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,28.18,25.3,2015-10-19,FIFA16,2015-W43
west_bromwich_albion,109,76,77,74,71,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,32,28.18,25.28,2015-10-19,FIFA16,2015-W43
aston_villa,2,75,74,74,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,26,24.27,2015-10-19,FIFA16,2015-W43
watford,1795,75,74,73,73,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,26.91,26,2015-10-19,FIFA16,2015-W43
crystal_palace,1799,75,71,76,75,23.5,balanced,normal,risky,organised,lots,normal,press,medium,normal,cover,12,13,33,27,25.27,2015-10-19,FIFA16,2015-W43
norwich_city,1792,74,76,74,72,22,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,12,33,28.55,24.97,2015-10-19,FIFA16,2015-W43
leicester_city,95,74,74,74,73,27,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,12,12,33,26.73,25.36,2015-10-19,FIFA16,2015-W43
bournemouth,1943,73,75,72,73,16,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,8,8,33,28.82,26,2015-10-19,FIFA16,2015-W43
chelsea,5,83,83,83,80,85,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25,23.85,2015-10-16,FIFA16,2015-W42
manchester_city,10,83,84,83,81,100,balanced,normal,normal,free_form,normal,little,press,medium,normal,cover,19,19,33,27.91,25.15,2015-10-16,FIFA16,2015-W42
arsenal,1,82,79,80,79,70,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,19,18,33,26.55,24.3,2015-10-16,FIFA16,2015-W42
manchester_united,11,81,76,82,76,80,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,20,20,33,25.64,23.61,2015-10-16,FIFA16,2015-W42
liverpool,9,80,82,78,79,55,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,18,18,33,24.73,23.06,2015-10-16,FIFA16,2015-W42
tottenham_hotspur,18,79,78,76,78,45,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.27,22.45,2015-10-16,FIFA16,2015-W42
everton,7,78,80,77,77,25,balanced,normal,normal,organised,little,normal,press,medium,normal,cover,15,16,33,27,25.15,2015-10-16,FIFA16,2015-W42
southampton,17,77,77,76,78,32,balanced,little,normal,organised,normal,little,press,medium,normal,cover,13,14,33,26.27,24.12,2015-10-16,FIFA16,2015-W42
swansea_city,1960,77,77,75,76,25,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,12,14,33,26.45,25.42,2015-10-16,FIFA16,2015-W42
newcastle_united,13,76,77,76,76,35,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,16,16,33,24.55,24.12,2015-10-16,FIFA16,2015-W42
stoke_city,1806,76,75,76,76,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,27,26.09,2015-10-16,FIFA16,2015-W42
west_ham_united,19,76,76,77,75,30,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,14,33,25.45,24,2015-10-16,FIFA16,2015-W42
sunderland,106,76,77,76,74,28,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,13,14,33,28.18,25.3,2015-10-16,FIFA16,2015-W42
west_bromwich_albion,109,76,77,74,71,22,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,13,32,28.18,25.28,2015-10-16,FIFA16,2015-W42
aston_villa,2,75,74,74,76,29,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,15,15,33,26,24.76,2015-10-16,FIFA16,2015-W42
watford,1795,75,74,73,73,19,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,10,33,26.91,26,2015-10-16,FIFA16,2015-W42
